"회사명","보험명","조항","내용"
"KB","업무용자동차보험","특별약관 > 제4편 일반사항 > 제1조 (가입 대상)","① 이 특별약관은 다음 조건을 모두 만족하는 경우에 한하여 가입할 수 있습니
다.
1. 기명피보험자가 본인 소유의 이동통신 단말장치에 보험회사(이하 ""회사""라
합니다)가 인정하는 걸음 수 측정 프로그램을 가입하여 사용하는 경우
2. 이 특별약관의 가입 시점에 걸음 수 측정 프로그램의 걸음 수가 회사가
정한 걸음 수 기준을 충족하는 경우
3. 피보험자동차가 개인소유 경·3종 승합자동차 및 경·4종 화물자동차인 경우
4. 기명피보험자 한정운전 특별약관 또는 부부운전자 한정운전 특별약관에
가입한 경우
<용어풀이 
1) 이 특별약관에서 ‘걸음 수 측정 프로그램’이란 KB손해보험 앱 단말기 등
에서 구현되는 걸음 수 측정 프로그램으로서 특별약관 가입시점에 회사
가 인정하는 프로그램을 말합니다.
2) 이 특별약관에서 '회사가 정한 걸음수 기준'이란 이 특별약관 가입을 위해
회사가 정한 확인 시점으로부터 직전 30일 이내에 1일 5천보를 17일 이
상 달성한 경우를 말합니다.
② 회사는 다음에 해당하는 경우에는 이 특별약관의 가입을 제한할 수 있습니
다.
1. 기명피보험자 본인의 걸음수가 아닌 경우 또는 걸음수를 조작한 경우
2. 보험계약자 또는 피보험자가 이 특별약관의 무효, 해지, 취소, 철회 등으로
할인 받은 보험료를 회사에 돌려주지 않은 사실이 있는 경우
3. 회사와 걸음수 측정 프로그램 회사의 제휴계약이 종료되어 회사가 인정하
는 걸음 수가 없는 경우"
"KB","업무용자동차보험","특별약관 > 제4편 일반사항 > 제2조 (보험계약자 또는 피보험자의 의무사항)","보험계약자(또는 피보험자)는 청약을 할 때 걸음 수 확인을 위해 회사가 정하는
방법(본인인증 등)에 따라 특별약관의 가입 및 적용을 위해 요청하는 사항에 협
조해야 합니다."
"KB","업무용자동차보험","특별약관 > 제4편 일반사항 > 제3조 (보험료의 할인 및 정산)","① 이 특별약관에 가입할 때 기명피보험자의 걸음 수가 회사가 정한 기준을 충
족하는 경우 회사에서 정한 바에 따라 보험료를 할인해 드립니다.
② 회사는 이 특별약관의 보험기간에 한하여 보험료를 할인해 드립니다. 단, 이
특별약관 ‘제1조(가입대상) 제 ➀ 항 제3호 및 제4호’의 조건을 충족하지 않는
경우 보험기간에서 제외합니다.
③ 회사는 이 특별약관 ‘제4조(특별약관의 무효 및 해지)’에 해당하는 경우 해당
사실을 보험계약자에게 통보한 후, 보험계약자가 고지한 은행 계좌 또는 신
용카드에서 할인한 보험료를 지체없이 정산합니다."
"KB","업무용자동차보험","특별약관 > 제4편 일반사항 > 제4조 (특별약관의 무효 및 해지)","① 회사가 확인한 기명피보험자의 걸음수가 기명피보험자 본인의 걸음수가 아
닌 경우 또는 걸음수를 조작한 경우 이 특별약관은 무효로 됩니다.
② 제①항에 따라 무효가 되는 경우, 보험계약자는 이 특별약관 ‘제3조(보험료
의 할인 및 정산)'에 의해 할인받은 보험료를 즉시 회사에 돌려주어야 합니
다.
③ 보험증권에 기재되어 있는 보험기간 동안에 계약변경으로 인하여 이 특별약
관 ‘제1조(가입대상) 제 ➀ 항 제3호 및 제4호’에 해당하지 않는 경우 변경일
24시부터 이 특별약관은 해지됩니다. 이 경우 보험계약자 또는 피보험자는
해지 사유 발생일로부터 이 특별약관에 의해 할인받은 보험료를 회사에 반
환하여야 합니다.
➃ 피보험자동차의 사고로 회사가 보험금을 지급하는 경우 회사는 제②항 및
제③항에 따라 보험계약자(또는 피보험자)가 회사에 반환할 보험료를 피보험
자에게 지급할 보험금에서 공제하고 지급할 수 있습니다."
"KB","업무용자동차보험","특별약관 > 제4편 일반사항 > 제5조 (준용 규정)","이 특별약관에서 정하지 아니한 사항은 보통약관에 따릅니다.
 Ⅷ-30. 대중교통 이용 할인 특별약관"
"KB","업무용자동차보험","특별약관 > 제4편 일반사항 > 제1조 (가입 대상)","이 특별약관은 다음 조건을 모두 만족하는 경우에 한하여 가입할 수 있습니다.
① 피보험자동차가 개인소유 경·3종승합자동차 및 초소형·경·4종화물자동차인
경우
② 기명피보험자 한정운전 특별약관 또는 부부운전자 한정운전 특별약관을 가
입한 경우
③ 기명피보험자의 3개월간 대중교통 이용금액이 7만원 이상인 경우. 다만, 부
부운전자 한정운전 특별약관을 가입한 경우에는 3개월간 기명피보험자와 배
우자의 대중교통 이용금액을 합한 액수가 14만원 이상인 경우로 합니다.
④ 이 특별약관의 보험기간이 90일 이상인 경우
<용어풀이 
1. 이 특별약관에서 대중교통이란 다음 각 호의 교통 승용구를 말합니다.
가. 여객수송용 전철, 지하철
나. 여객자동차운수사업법 시행령 제3조의 시내버스, 농어촌버스, 마을버스
2. 이 특별약관에서 대중교통 이용금액은 다음과 같습니다.
가. 기명피보험자 한정운전 특별약관 가입한 경우 청약일 이전 3개월 동안
기명피보험자 명의의 교통카드 1장으로 결제하거나 승인된 대중교통 이용
금액을 말하며, 부부운전자 한정운전 특별약관을 가입한 경우 기명피보험
자 명의의 교통카드 1장과 배우자 명의의 교통카드 1장의 대중교통 이용
금액을 합한 액수를 말합니다. 다만, 기명피보험자 또는 배우자 명의의 교
통카드가 다수인 경우에는 각자 명의의 가장 많은 이용금액의 교통카드를
기준으로 합니다.
나. 위 ‘가’에서 대중교통 이용금액은 이용기간의 종기 또는 카드 승인일자
의 종기가 청약일 이전 60일 이내에 포함된 경우에 한합니다."
"KB","업무용자동차보험","특별약관 > 제4편 일반사항 > 제2조 (보험계약자 또는 피보험자의 의무사항)","① 보험계약자 또는 피보험자는 청약을 할 때 보험회사(이하 ‘회사’라 합니다)에
대중교통 이용금액을 입증할 수 있는 서류를 제출해야 합니다.
② 기명피보험자는 여신전문금융업법 제15조(신용카드의 양도 등의 금지)에 따
라 기명피보험자의 신용카드를 이를 양도 ‧ 양수하거나 질권을 설정할 수
없습니다."
"KB","업무용자동차보험","특별약관 > 제4편 일반사항 > 제3조 (보험료의 할인 및 정산)","① 회사는 회사에서 정한 바에 따라 보험료를 할인하여 드립니다.
② 회사는 이 특별약관의 ‘제4조(특별약관의 해지 및 취소) 제②항’에 해당하는
경우 해당 사실을 보험계약자에게 통보한 후, 보험계약자가 고지한 은행
계좌 또는 신용카드에서 할인한 보험료를 지체없이 정산합니다."
"KB","업무용자동차보험","특별약관 > 제4편 일반사항 > 제4조 (특별약관의 해지 및 취소)","① 보험증권에 기재되어 있는 보험기간 동안에 계약변경으로 인하여 이 특별약
관 ‘제1조(가입대상)의 제①항 또는 제②항’에 해당되지 않는 경우에는 변경
일 24시부터 이 특별약관은 해지됩니다.
② 회사는 기명피보험자가 ‘제2조(보험계약자 또는 피보험자의 의무사항) 제②
항’을 위반한 사실이 확인되었을 때에는 그 사실을 안 날로부터 1개월 이내
에 이 특별약관을 취소할 수 있습니다."
"KB","업무용자동차보험","특별약관 > 제4편 일반사항 > 제5조 (준용 규정)","이 특별약관에 정하지 아니한 사항은 보통약관에 따릅니다.
 Ⅷ-31. 헤드업디스플레이 장착 특별약관"
"KB","업무용자동차보험","특별약관 > 제4편 일반사항 > 제1조 (가입대상)","① 이 특별약관은 최초 출고시 피보험자동차에 헤드업디스플레이 [ 1)] 를 장착한
경우에 법정승차정원 10인 이하의 승용자동차에 한하여 가입할 수 있습니다.
② 보험회사(이하 ‘회사’라 합니다)는 이 특별약관의 보험시기부터 과거 3년 이
내에 보험계약자 또는 피보험자가 ‘제2조(특별약관 계약 전 알릴의무), ‘제3조
(보험계약자 또는 피보험자의 의무사항)’에서 정한 의무를 위반하여 ‘제4조(특별
약관 계약의 무효)’ 또는 ‘제5조(특별약관 계약의 해지)’에 해당되는 경우에는
이 특별약관의 가입을 제한할 수 있습니다.
<용어정의 
이 특별약관에서 ‘헤드업디스플레이(HUD : Head Up Display) [( 1)] ‘란 운전자
전면의 유리창에 계기판 및 내비게이션 시스템의 주요 정보 등 주행에
필요한 정보(차량 속도, 주행 경로 안내 등)를 표시하여 운전자의 시선을
분산시키지 않고 정면을 바라볼 수 있도록 도와주는 장치를 말합니다. 단,
블랙박스 등 탈부착이 가능한 장치에 해당 기능이 포함된 경우나 최초 출고
이후 사후적으로 장착된 경우에는 이 특별약관의 헤드업디스플레이에
해당되지 않습니다."
"KB","업무용자동차보험","특별약관 > 제4편 일반사항 > 제2조 (특별약관 계약 전 알릴의무)","보험계약자 또는 피보험자는 회사가 정하는 방식에 따라 헤드업디스플레이가
피보험자동차에 장착되어 있음을 확인할 수 있는 사진 또는 자동차등록증, 차
량 구매영수증, 차량 옵션 장착여부를 확인할 수 있는 서류 등 회사가 요구하
는 사항을 회사에 지체 없이 알려야 합니다. 다만, 회사가 차량정보를 활용하여
해당 장치의 장착 여부를 확인할 수 있는 경우에는 사진 제출 등을 생략할 수
있습니다."
"KB","업무용자동차보험","특별약관 > 제4편 일반사항 > 제3조 (보험계약자 또는 피보험자의 의무사항)","① 보험계약자 또는 피보험자는 피보험자동차에 장착된 헤드업디스플레이를 정
상적으로 작동시켜야하며, 운전자에게 안전운전을 위한 영상을 제공할 수 있도
록 장치를 관리해야 합니다.
② 피보험자동차를 소유, 사용, 관리하는 동안에 생긴 사고로 인해 회사에 보험
금을 청구할 경우 위‘①’의 사항 확인을 위해 회사가 요청하는 사항에 대해서
협조해야 합니다.
③ 보험계약자 또는 피보험자는 헤드업디스플레이가 정상적으로 작동하지 않거
나 피보험자동차에서 헤드업디스플레이를 제거하는 경우 해당 사실을 회사에
알려야 합니다. 이 경우 보험계약자 또는 피보험자는 그 사실을 안 날부터 헤
드업디스플레이가 정상적으로 작동 될 때까지의 기간 동안 이 특별약관에 따라
할인받은 보험료를 회사에 반환하여야 합니다."
"KB","업무용자동차보험","특별약관 > 제4편 일반사항 > 제4조 (특별약관 계약의 무효)","① 보험계약자 또는 피보험자가 ‘제2조(특별약관 계약 전 알릴의무)’를 이행하지
아니하거나, 사실과 다르게 알린 경우 이 특별약관은 무효가 됩니다. 이 경우
보험계약자 또는 피보험자는 이 특별약관에 의해 할인받은 보험료를 회사에 반
환하여야 합니다.
② 피보험자동차의 사고로 회사가 보험금을 지급하는 경우 회사는 제①항에 따
라 보험계약자 또는 피보험자가 회사에 반환할 보험료를 피보험자에게 지급할
보험금에서 공제하고 지급할 수 있습니다."
"KB","업무용자동차보험","특별약관 > 제4편 일반사항 > 제5조 (특별약관 계약의 해지)","① 회사는 보험계약자 또는 피보험자가 이 특별약관 ‘제3조(보험계약자 및 피보
험자의 의무사항)’를 이행하지 않았을 경우 이 특별약관을 해지할 수 있습니다.
이 경우 보험계약자 또는 피보험자는 ‘제3조(보험계약자 및 피보험자의 의무사
항)’를 이행하지 않은 날로부터 이 특별약관에 의해 할인받은 보험료를 회사에
반환하여야 합니다. 다만, 피보험자동차를 소유, 사용, 관리하는 동안에 생긴 사
고로 인하여 헤드업디스플레이가 파손 또는 훼손된 경우에는 제외합니다.
② 피보험자동차의 사고로 회사가 보험금을 지급하는 경우 회사는 제①항에 따
라 보험계약자 또는 피보험자가 회사에 반환할 보험료를 피보험자에게 지급할
보험금에서 공제하고 지급할 수 있습니다."
"KB","업무용자동차보험","특별약관 > 제4편 일반사항 > 제6조 (준용규정)","이 특별약관에 정하지 아니한 사항은 보통약관에 따릅니다.
 Ⅷ-32. 하이브리드차 사고시 배터리 신가보상 특별약관"
"KB","업무용자동차보험","특별약관 > 제4편 일반사항 > 제1조 (가입대상)","이 특별약관은 피보험자동차가 최초 차량등록일로부터 10년 이내의
